name,category,category_id,venue_id,lat,long
Conway Muse,American Restaurant,4bf58dd8d48988d14e941735,4cca3cc80a9ab1f77f981af4,48.340072523891244,-122.34717386022564
chuckwagon,American Restaurant,4bf58dd8d48988d14e941735,4fd4f95de4b065401b3a50ae,48.427852630615234,-122.3350601196289
Rockaway Bar & Grill,New American Restaurant,4bf58dd8d48988d157941735,5394b021498eb409d6982793,48.22275992014347,-122.47516826845748
Bhanchang Thai Cuisine,Asian Restaurant,4bf58dd8d48988d142941735,4d7683b030f5a35ddf9a2b97,48.50512683391571,-122.2388446
Phoenix Pavilion,Chinese Restaurant,4bf58dd8d48988d145941735,52a91ec2498e1307095fa18f,48.241912841796875,-122.35120391845703
Chen Can Cook,Chinese Restaurant,4bf58dd8d48988d145941735,4e4345651f6e0a1ba5d004ec,48.241946999999996,-122.351178
Happy At The Bay Teriyaki,Chinese Restaurant,4bf58dd8d48988d145941735,4c702d7cb5a5236aca754f52,48.241784,-122.35931299999999
Cristy's Lumpia And More Inc,Filipino Restaurant,4eb1bd1c3b7b55596b4a748f,5a878725054e2912296e574b,48.2568157,-122.4380152
Teriyaki Time,Japanese Restaurant,4bf58dd8d48988d111941735,51a5123e498e456055d491d9,48.435814,-122.292293
Arigato Japanese Restaurant,Japanese Restaurant,4bf58dd8d48988d111941735,4f4488d519836ed00194bb6f,48.505096435546875,-122.23932647705078
Asia Grill & More,Vietnamese Restaurant,4bf58dd8d48988d14a941735,562eca4b498ed60d7c13289b,48.436947861073875,-122.32222478773349
Teriyaki Bowl,Vietnamese Restaurant,4bf58dd8d48988d14a941735,4be73bbc2468c928d9450243,48.45547866821289,-122.33521270751953
Swamp Daddy's Bbq,BBQ Joint,4bf58dd8d48988d1df931735,59a5fd6f1108ba4532659d4d,48.51077,-122.24003
Krispy Kreme,Bagel Shop,4bf58dd8d48988d179941735,4da0f463b521224beb32eaed,48.47040294928856,-122.33682511100356
Pierre Fauvet Pastry Café,Bakery,4bf58dd8d48988d16a941735,576dcc7f498ea3908a0b9366,48.241317,-122.455388
Liberty Bistro,Bistro,52e81612bcbc57f1066b79f1,56fdbca0498ef7d07bc05673,48.507615,-122.238479
Duck Inn Cafe,Breakfast Spot,4bf58dd8d48988d143941735,4ca36003a73cb60cda291878,48.24068623566118,-122.35261658338602
Camano Lodge (formerly Diamond Knot),American Restaurant,4bf58dd8d48988d14e941735,4f32896e19836c91c7e17540,48.231462488323515,-122.4739122390747
Magdalena's Creperie,Creperie,52e81612bcbc57f1066b79f2,4da9f1c34df01c19b17eaba7,48.288977,-122.421952
Lopez Island Ice Cream Trailer,Ice Cream Shop,4bf58dd8d48988d1c9941735,5b70a960088158002cfe183f,48.514033,-122.611263
Dockside Ice Cream & Sweets,Ice Cream Shop,4bf58dd8d48988d1c9941735,51d9f76e498ebe8845e27efd,48.390584,-122.49758
Specialty Ice Cream,Ice Cream Shop,4bf58dd8d48988d1c9941735,595980032be425119f8ca0ec,48.241465,-122.455816
Black Bird Bakery Café,Bakery,4bf58dd8d48988d16a941735,4e8b6ae48231cd8254570b91,48.24137760792087,-122.366082072258
Jack in the Box,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,4baaa835f964a5206d7d3ae3,48.435561042652964,-122.33707129955292
Double Barrel BBQ,Gastropub,4bf58dd8d48988d155941735,5d9d24a25f00890007e9773e,48.51089068,-122.24001405
Cafe Langley,Greek Restaurant,4bf58dd8d48988d10e941735,4ccddb34b571b60cc555db65,48.284448,-122.381484
Molto Bene,Greek Restaurant,4bf58dd8d48988d10e941735,4bf843ac5317a5934c80ff7e,48.51348,-122.611984
Neapolis,Greek Restaurant,4bf58dd8d48988d10e941735,4c40fb523735be9afac317a4,48.52513226666667,-122.11672715
Polly's,Hot Dog Joint,4bf58dd8d48988d16f941735,4f09fcf1e4b026656fd1577e,48.50188284048311,-122.35630423748583
Papa Murphy's | Take 'N' Bake Pizza,Italian Restaurant,4bf58dd8d48988d110941735,4f3251a619836c91c7cc0147,48.51135709684859,-122.22644215772567
Taqueria Mi Cocina,Mexican Restaurant,4bf58dd8d48988d1c1941735,57390bbf498e2689985c5d9a,48.240692,-122.36691
Pizza Shack,Pizza Place,4bf58dd8d48988d1ca941735,4bf9bf705ec320a1dfcb8ad3,48.565292,-122.42180400000001
First Church of Pizza,Pizza Place,4bf58dd8d48988d1ca941735,5a81fbf7a9fe12062ca2f7a6,48.40044,-122.54295
